date,close_price_PAXGUSD,return_PAXGUSD,signal_PAXGUSD,position_PAXGUSD,signal_return_PAXGUSD,signal_basket_return,cum_signal_basket_return,cum_return_PAXGUSD,cum_signal_return_PAXGUSD
2022-05-08 00:00:00,1884.979126,-0.001400597,0,0.5,-0.000700298,-0.000700298,-0.003817039,0.242971266,-0.003817039
2022-05-09 00:00:00,1851.635132,-0.017689317,0,0.5,-0.008844659,-0.008844659,-0.012627937,0.220983953,-0.012627937
2022-05-10 00:00:00,1836.51709,-0.008164698,0,0.5,-0.004082349,-0.004082349,-0.016658735,0.211014988,-0.016658735
2022-05-11 00:00:00,1858.143677,0.01177587,0,0.5,0.005887935,0.005887935,-0.010868885,0.225275743,-0.010868885
2022-05-12 00:00:00,1836.147461,-0.011837737,0,0.5,-0.005918868,-0.005918868,-0.016723422,0.210771251,-0.016723422
2022-05-13 00:00:00,1809.033447,-0.014766795,-1,0,-0.007383398,-0.007383398,-0.023983344,0.19289204,-0.023983344
2022-05-14 00:00:00,1811.555542,0.001394167,-1,0,0,0,-0.023983344,0.194555131,-0.023983344
2022-05-15 00:00:00,1811.131226,-0.000234228,-1,0,0,0,-0.023983344,0.194275333,-0.023983344
2022-05-16 00:00:00,1825.412231,0.00788513,-1,0,0,0,-0.023983344,0.20369235,-0.023983344
2022-05-17 00:00:00,1819.471069,-0.003254696,-1,0,0,0,-0.023983344,0.199774697,-0.023983344
2022-05-18 00:00:00,1816.976685,-0.00137094,-1,0,0,0,-0.023983344,0.198129878,-0.023983344
2022-05-19 00:00:00,1852.999756,0.01982583,0,0.5,0,0,-0.023983344,0.221883798,-0.023983344
2022-05-20 00:00:00,1852.856079,-7.75374E-05,0,0.5,-3.87687E-05,-3.87687E-05,-0.024021183,0.221789056,-0.024021183
2022-05-21 00:00:00,1853.769165,0.000492799,0,0.5,0.0002464,0.0002464,-0.023780702,0.222391153,-0.023780702
2022-05-22 00:00:00,1852.485229,-0.000692608,0,0.5,-0.000346304,-0.000346304,-0.024118771,0.221544515,-0.024118771
2022-05-23 00:00:00,1854.969482,0.001341038,0,0.5,0.000670519,0.000670519,-0.023464424,0.223182652,-0.023464424
2022-05-24 00:00:00,1870.304688,0.008267093,0,0.5,0.004133546,0.004133546,-0.019427869,0.233294817,-0.019427869
2022-05-25 00:00:00,1857.5,-0.006846311,-1,0,-0.003423155,-0.003423155,-0.02278452,0.224851297,-0.02278452
2022-05-26 00:00:00,1850.585693,-0.003722372,0,0.5,0,0,-0.02278452,0.220291944,-0.02278452
2022-05-27 00:00:00,1854.062012,0.001878496,0,0.5,0.000939248,0.000939248,-0.021866672,0.222584258,-0.021866672
2022-05-28 00:00:00,1855.692749,0.000879548,0,0.5,0.000439774,0.000439774,-0.021436514,0.22365958,-0.021436514
2022-05-29 00:00:00,1851.87854,-0.00205541,0,0.5,-0.001027705,-0.001027705,-0.022442188,0.221144459,-0.022442188
2022-05-30 00:00:00,1857.577026,0.003077138,0,0.5,0.001538569,0.001538569,-0.020938148,0.224902089,-0.020938148
2022-05-31 00:00:00,1838.105957,-0.010481971,0,0.5,-0.005240986,-0.005240986,-0.026069397,0.2120627,-0.026069397
2022-06-01 00:00:00,1850.57312,0.006782614,0,0.5,0.003391307,0.003391307,-0.0227665,0.220283654,-0.0227665
2022-06-02 00:00:00,1871.145874,0.011116964,0,0.5,0.005558482,0.005558482,-0.017334565,0.233849502,-0.017334565
2022-06-03 00:00:00,1855.750732,-0.008227654,0,0.5,-0.004113827,-0.004113827,-0.021377081,0.223697815,-0.021377081
2022-06-04 00:00:00,1860.404419,0.002507711,0,0.5,0.001253855,0.001253855,-0.020150029,0.226766496,-0.020150029
2022-06-05 00:00:00,1857.887573,-0.001352849,0,0.5,-0.000676424,-0.000676424,-0.020812824,0.225106866,-0.020812824
2022-06-06 00:00:00,1845.455688,-0.006691409,0,0.5,-0.003345704,-0.003345704,-0.024088894,0.216909176,-0.024088894
2022-06-07 00:00:00,1855.936401,0.005679201,0,0.5,0.0028396,0.0028396,-0.021317697,0.223820247,-0.021317697
2022-06-08 00:00:00,1855.543335,-0.000211789,1,1,-0.000105894,-0.000105894,-0.021421334,0.223561055,-0.021421334
2022-06-09 00:00:00,1847.127808,-0.004535344,1,1,-0.004535344,-0.004535344,-0.025859525,0.218011785,-0.025859525
2022-06-10 00:00:00,1873.052246,0.014035,1,1,0.014035,0.014035,-0.012187463,0.23510658,-0.012187463
2022-06-11 00:00:00,1880.163696,0.003796717,1,1,0.003796717,0.003796717,-0.008437018,0.239795931,-0.008437018
2022-06-12 00:00:00,1882.606079,0.001299027,1,1,0.001299027,0.001299027,-0.007148951,0.241406459,-0.007148951
2022-06-13 00:00:00,1826.766968,-0.029660539,0,0.5,-0.029660539,-0.029660539,-0.036597449,0.204585674,-0.036597449
2022-06-14 00:00:00,1815.40918,-0.006217426,0,0.5,-0.003108713,-0.003108713,-0.039592391,0.197096252,-0.039592391
2022-06-15 00:00:00,1838.349609,0.012636506,0,0.5,0.006318253,0.006318253,-0.033524292,0.212223367,-0.033524292
2022-06-16 00:00:00,1858.127075,0.010758272,0,0.5,0.005379136,0.005379136,-0.028325488,0.225264796,-0.028325488
2022-06-17 00:00:00,1842.154663,-0.008595974,0,0.5,-0.004297987,-0.004297987,-0.032501732,0.214732451,-0.032501732
2022-06-18 00:00:00,1826.274902,-0.00862021,-1,0,-0.004310105,-0.004310105,-0.036671752,0.204261202,-0.036671752
2022-06-19 00:00:00,1842.924438,0.009116665,-1,0,0,0,-0.036671752,0.215240048,-0.036671752
2022-06-20 00:00:00,1846.912842,0.002164171,-1,0,0,0,-0.036671752,0.217870035,-0.036671752
2022-06-21 00:00:00,1835.442139,-0.006210744,-1,0,0,0,-0.036671752,0.210306156,-0.036671752
2022-06-22 00:00:00,1841.505005,0.003303218,-1,0,0,0,-0.036671752,0.214304061,-0.036671752
2022-06-23 00:00:00,1828.680054,-0.006964386,-1,0,0,0,-0.036671752,0.205847179,-0.036671752
2022-06-24 00:00:00,1824.953857,-0.002037643,-1,0,0,0,-0.036671752,0.203390094,-0.036671752
2022-06-25 00:00:00,1824.493042,-0.000252508,-1,0,0,0,-0.036671752,0.203086228,-0.036671752
2022-06-26 00:00:00,1830.399658,0.003237401,-1,0,0,0,-0.036671752,0.206981101,-0.036671752
2022-06-27 00:00:00,1828.347534,-0.001121134,-1,0,0,0,-0.036671752,0.205627913,-0.036671752
2022-06-28 00:00:00,1822.885864,-0.002987217,-1,0,0,0,-0.036671752,0.202026442,-0.036671752
2022-06-29 00:00:00,1823.15332,0.000146721,-1,0,0,0,-0.036671752,0.202202804,-0.036671752
2022-06-30 00:00:00,1814.808228,-0.004577285,-1,0,0,0,-0.036671752,0.196699979,-0.036671752
2022-07-01 00:00:00,1807.823608,-0.003848682,-1,0,0,0,-0.036671752,0.192094262,-0.036671752
2022-07-02 00:00:00,1812.982056,0.002853402,-1,0,0,0,-0.036671752,0.195495786,-0.036671752
2022-07-03 00:00:00,1812.249878,-0.000403853,-1,0,0,0,-0.036671752,0.195012982,-0.036671752
2022-07-04 00:00:00,1813.07312,0.000454265,-1,0,0,0,-0.036671752,0.195555835,-0.036671752
2022-07-05 00:00:00,1770.947266,-0.023234504,-1,0,0,0,-0.036671752,0.167777688,-0.036671752
2022-07-06 00:00:00,1743.622681,-0.015429361,-1,0,0,0,-0.036671752,0.149759624,-0.036671752
2022-07-07 00:00:00,1744.089478,0.000267717,-1,0,0,0,-0.036671752,0.150067434,-0.036671752
2022-07-08 00:00:00,1744.218872,7.41903E-05,-1,0,0,0,-0.036671752,0.150152758,-0.036671752
2022-07-09 00:00:00,1739.738647,-0.002568614,-1,0,0,0,-0.036671752,0.14719846,-0.036671752
2022-07-10 00:00:00,1743.069336,0.001914476,-1,0,0,0,-0.036671752,0.149394744,-0.036671752
2022-07-11 00:00:00,1733.929932,-0.005243282,-1,0,0,0,-0.036671752,0.143368143,-0.036671752
2022-07-12 00:00:00,1726.21582,-0.004448918,-1,0,0,0,-0.036671752,0.138281392,-0.036671752
2022-07-13 00:00:00,1736.992554,0.006242981,-1,0,0,0,-0.036671752,0.145387662,-0.036671752
2022-07-14 00:00:00,1714.470459,-0.012966144,-1,0,0,0,-0.036671752,0.130536401,-0.036671752
2022-07-15 00:00:00,1705.360718,-0.005313443,-1,0,0,0,-0.036671752,0.12452936,-0.036671752
2022-07-16 00:00:00,1699.880249,-0.003213671,-1,0,0,0,-0.036671752,0.120915493,-0.036671752
2022-07-17 00:00:00,1705.802124,0.003483701,-1,0,0,0,-0.036671752,0.124820427,-0.036671752
2022-07-18 00:00:00,1707.932251,0.001248754,-1,0,0,0,-0.036671752,0.126225051,-0.036671752
2022-07-19 00:00:00,1706.46936,-0.000856527,-1,0,0,0,-0.036671752,0.125260409,-0.036671752
2022-07-20 00:00:00,1697.112671,-0.005483069,-1,0,0,0,-0.036671752,0.119090528,-0.036671752
2022-07-21 00:00:00,1716.708008,0.011546279,-1,0,0,0,-0.036671752,0.13201186,-0.036671752
2022-07-22 00:00:00,1728.111816,0.006642835,-1,0,0,0,-0.036671752,0.139531628,-0.036671752
2022-07-23 00:00:00,1726.191406,-0.001111277,-1,0,0,0,-0.036671752,0.138265294,-0.036671752
2022-07-24 00:00:00,1724.220459,-0.00114179,-1,0,0,0,-0.036671752,0.136965634,-0.036671752
2022-07-25 00:00:00,1717.254883,-0.004039841,-1,0,0,0,-0.036671752,0.132372474,-0.036671752
2022-07-26 00:00:00,1719.162842,0.001111052,-1,0,0,0,-0.036671752,0.133630598,-0.036671752
2022-07-27 00:00:00,1736.020996,0.009806025,-1,0,0,0,-0.036671752,0.144747009,-0.036671752
2022-07-28 00:00:00,1749.390503,0.007701236,-1,0,0,0,-0.036671752,0.153562975,-0.036671752
2022-07-29 00:00:00,1764.184937,0.008456907,-1,0,0,0,-0.036671752,0.163318551,-0.036671752
2022-07-30 00:00:00,1764.895996,0.000403053,-1,0,0,0,-0.036671752,0.163787429,-0.036671752
2022-07-31 00:00:00,1762.634033,-0.001281641,-1,0,0,0,-0.036671752,0.162295872,-0.036671752
2022-08-01 00:00:00,1771.241943,0.004883549,-1,0,0,0,-0.036671752,0.167972001,-0.036671752
2022-08-02 00:00:00,1752.777466,-0.010424594,-1,0,0,0,-0.036671752,0.155796367,-0.036671752
2022-08-03 00:00:00,1759.644897,0.003918028,-1,0,0,0,-0.036671752,0.16032481,-0.036671752
2022-08-04 00:00:00,1789.282104,0.01684272,0,0.5,0,0,-0.036671752,0.179867837,-0.036671752
2022-08-05 00:00:00,1774.188843,-0.008435373,0,0.5,-0.004217686,-0.004217686,-0.040734768,0.169915211,-0.040734768
2022-08-06 00:00:00,1768.03186,-0.003470308,0,0.5,-0.001735154,-0.001735154,-0.042399241,0.165855245,-0.042399241
2022-08-07 00:00:00,1768.762573,0.000413292,0,0.5,0.000206646,0.000206646,-0.042201357,0.166337083,-0.042201357
2022-08-08 00:00:00,1781.543091,0.007225683,0,0.5,0.003612841,0.003612841,-0.038740982,0.174764665,-0.038740982
2022-08-09 00:00:00,1790.553955,0.005057899,0,0.5,0.002528949,0.002528949,-0.036310007,0.180706506,-0.036310007
2022-08-10 00:00:00,1786.353149,-0.002346093,0,0.5,-0.001173046,-0.001173046,-0.03744046,0.177936459,-0.03744046
2022-08-11 00:00:00,1780.435181,-0.003312877,0,0.5,-0.001656439,-0.001656439,-0.039034881,0.1740341,-0.039034881
2022-08-12 00:00:00,1795.796753,0.008627987,0,0.5,0.004313994,0.004313994,-0.034889283,0.184163651,-0.034889283
2022-08-13 00:00:00,1793.904175,-0.001053893,0,0.5,-0.000526947,-0.000526947,-0.035397845,0.182915669,-0.035397845
2022-08-14 00:00:00,1793.109619,-0.00044292,0,0.5,-0.00022146,-0.00022146,-0.035611466,0.182391732,-0.035611466
2022-08-15 00:00:00,1775.959106,-0.009564676,0,0.5,-0.004782338,-0.004782338,-0.040223498,0.171082538,-0.040223498
2022-08-16 00:00:00,1771.848145,-0.002314784,0,0.5,-0.001157392,-0.001157392,-0.041334336,0.168371735,-0.041334336
2022-08-17 00:00:00,1756.920166,-0.008425089,0,0.5,-0.004212545,-0.004212545,-0.045372757,0.158528099,-0.045372757
2022-08-18 00:00:00,1750.938232,-0.003404784,0,0.5,-0.001702392,-0.001702392,-0.046997907,0.154583561,-0.046997907
2022-08-19 00:00:00,1740.49292,-0.005965552,0,0.5,-0.002982776,-0.002982776,-0.049840499,0.147695833,-0.049840499
2022-08-20 00:00:00,1739.674194,-0.000470399,0,0.5,-0.000235199,-0.000235199,-0.050063976,0.147155959,-0.050063976
2022-08-21 00:00:00,1739.81189,7.91501E-05,0,0.5,3.9575E-05,3.9575E-05,-0.050026382,0.147246756,-0.050026382
2022-08-22 00:00:00,1732.180786,-0.004386166,0,0.5,-0.002193083,-0.002193083,-0.052109753,0.142214742,-0.052109753
2022-08-23 00:00:00,1745.68335,0.007795124,0,0.5,0.003897562,0.003897562,-0.048415292,0.151118447,-0.048415292
2022-08-24 00:00:00,1745.525391,-9.04855E-05,0,0.5,-4.52427E-05,-4.52427E-05,-0.048458344,0.151014287,-0.048458344
2022-08-25 00:00:00,1751.880737,0.003640936,0,0.5,0.001820468,0.001820468,-0.046726093,0.155205057,-0.046726093
2022-08-26 00:00:00,1731.153198,-0.011831593,-1,0,-0.005915796,-0.005915796,-0.052365467,0.141537141,-0.052365467
2022-08-27 00:00:00,1729.585327,-0.00090568,-1,0,0,0,-0.052365467,0.140503274,-0.052365467
2022-08-28 00:00:00,1725.064209,-0.00261399,-1,0,0,0,-0.052365467,0.13752201,-0.052365467
2022-08-29 00:00:00,1730.67749,0.003253955,-1,0,0,0,-0.052365467,0.141223456,-0.052365467
2022-08-30 00:00:00,1715.31311,-0.008877668,-1,0,0,0,-0.052365467,0.131092053,-0.052365467
2022-08-31 00:00:00,1704.783081,-0.006138838,-1,0,0,0,-0.052365467,0.124148462,-0.052365467
2022-09-01 00:00:00,1691.651001,-0.00770308,-1,0,0,0,-0.052365467,0.115489057,-0.052365467
2022-09-02 00:00:00,1704.184448,0.007409003,-1,0,0,0,-0.052365467,0.123753718,-0.052365467
2022-09-03 00:00:00,1706.80603,0.001538321,-1,0,0,0,-0.052365467,0.125482412,-0.052365467
2022-09-04 00:00:00,1706.487427,-0.000186667,-1,0,0,0,-0.052365467,0.125272322,-0.052365467
2022-09-05 00:00:00,1707.600708,0.000652382,-1,0,0,0,-0.052365467,0.126006429,-0.052365467
2022-09-06 00:00:00,1693.656128,-0.008166183,-1,0,0,0,-0.052365467,0.116811254,-0.052365467
2022-09-07 00:00:00,1709.45105,0.009325932,-1,0,0,0,-0.052365467,0.12722656,-0.052365467
2022-09-08 00:00:00,1703.200317,-0.003656573,-1,0,0,0,-0.052365467,0.123104774,-0.052365467
2022-09-09 00:00:00,1710.691528,0.004398315,-1,0,0,0,-0.052365467,0.128044542,-0.052365467
2022-09-10 00:00:00,1713.636841,0.001721709,-1,0,0,0,-0.052365467,0.129986706,-0.052365467
2022-09-11 00:00:00,1716.140625,0.001461094,-1,0,0,0,-0.052365467,0.131637723,-0.052365467
2022-09-12 00:00:00,1718.550781,0.001404405,-1,0,0,0,-0.052365467,0.133227,-0.052365467
2022-09-13 00:00:00,1694.663208,-0.013899836,-1,0,0,0,-0.052365467,0.117475332,-0.052365467
2022-09-14 00:00:00,1689.633545,-0.002967943,-1,0,0,0,-0.052365467,0.114158729,-0.052365467
2022-09-15 00:00:00,1654.909912,-0.020550985,-1,0,0,0,-0.052365467,0.09126167,-0.052365467
2022-09-16 00:00:00,1666.780762,0.007173109,-1,0,0,0,-0.052365467,0.099089409,-0.052365467
2022-09-17 00:00:00,1668.081787,0.000780562,-1,0,0,0,-0.052365467,0.099947317,-0.052365467
2022-09-18 00:00:00,1668.536865,0.000272815,-1,0,0,0,-0.052365467,0.100247399,-0.052365467
2022-09-19 00:00:00,1665.839233,-0.001616765,-1,0,0,0,-0.052365467,0.098468558,-0.052365467
2022-09-20 00:00:00,1657.122803,-0.005232456,-1,0,0,0,-0.052365467,0.092720869,-0.052365467
2022-09-21 00:00:00,1662.517944,0.003255728,-1,0,0,0,-0.052365467,0.096278471,-0.052365467
2022-09-22 00:00:00,1665.660278,0.001890105,-1,0,0,0,-0.052365467,0.098350553,-0.052365467
2022-09-23 00:00:00,1637.920288,-0.01665405,-1,0,0,0,-0.052365467,0.080058568,-0.052365467
2022-09-24 00:00:00,1637.621582,-0.000182369,-1,0,0,0,-0.052365467,0.079861598,-0.052365467
2022-09-25 00:00:00,1634.865845,-0.001682768,-1,0,0,0,-0.052365467,0.078044442,-0.052365467
2022-09-26 00:00:00,1619.209106,-0.009576773,-1,0,0,0,-0.052365467,0.067720255,-0.052365467
2022-09-27 00:00:00,1621.632813,0.001496846,-1,0,0,0,-0.052365467,0.069318468,-0.052365467
2022-09-28 00:00:00,1648.62793,0.016646874,-1,0,0,0,-0.052365467,0.087119278,-0.052365467
2022-09-29 00:00:00,1656.146729,0.00456064,-1,0,0,0,-0.052365467,0.092077237,-0.052365467
2022-09-30 00:00:00,1655.731689,-0.000250605,-1,0,0,0,-0.052365467,0.091803557,-0.052365467
2022-10-01 00:00:00,1654.730591,-0.000604626,-1,0,0,0,-0.052365467,0.091143424,-0.052365467
2022-10-02 00:00:00,1656.767456,0.001230935,-1,0,0,0,-0.052365467,0.09248655,-0.052365467
2022-10-03 00:00:00,1696.606689,0.024046364,-1,0,0,0,-0.052365467,0.11875688,-0.052365467
2022-10-04 00:00:00,1719.322388,0.013388901,0,0.5,0,0,-0.052365467,0.133735804,-0.052365467
2022-10-05 00:00:00,1709.516113,-0.005703569,0,0.5,-0.002851785,-0.002851785,-0.055067917,0.127269464,-0.055067917
2022-10-06 00:00:00,1704.252075,-0.003079256,0,0.5,-0.001539628,-0.001539628,-0.056522761,0.123798312,-0.056522761
2022-10-07 00:00:00,1690.877441,-0.007847803,-1,0,-0.003923901,-0.003923901,-0.060224872,0.114978965,-0.060224872
2022-10-08 00:00:00,1688.692261,-0.001292335,-1,0,0,0,-0.060224872,0.113538038,-0.060224872
2022-10-09 00:00:00,1690.720703,0.001201191,-1,0,0,0,-0.060224872,0.11487561,-0.060224872
2022-10-10 00:00:00,1662.497681,-0.016692895,-1,0,0,0,-0.060224872,0.096265109,-0.060224872
2022-10-11 00:00:00,1660.619019,-0.001130024,-1,0,0,0,-0.060224872,0.095026303,-0.060224872
2022-10-12 00:00:00,1665.717285,0.0030701,-1,0,0,0,-0.060224872,0.098388144,-0.060224872
2022-10-13 00:00:00,1657.442261,-0.004967844,-1,0,0,0,-0.060224872,0.092931522,-0.060224872
2022-10-14 00:00:00,1637.939453,-0.01176681,-1,0,0,0,-0.060224872,0.080071205,-0.060224872
2022-10-15 00:00:00,1636.841064,-0.000670592,-1,0,0,0,-0.060224872,0.079346918,-0.060224872
2022-10-16 00:00:00,1640.794067,0.002415019,-1,0,0,0,-0.060224872,0.081953562,-0.060224872
2022-10-17 00:00:00,1645.488525,0.002861089,-1,0,0,0,-0.060224872,0.085049128,-0.060224872
2022-10-18 00:00:00,1646.057373,0.000345701,-1,0,0,0,-0.060224872,0.085424231,-0.060224872
2022-10-19 00:00:00,1621.928467,-0.014658606,-1,0,0,0,-0.060224872,0.069513425,-0.060224872
2022-10-20 00:00:00,1621.268555,-0.000406869,-1,0,0,0,-0.060224872,0.069078273,-0.060224872
2022-10-21 00:00:00,1649.329712,0.017308149,-1,0,0,0,-0.060224872,0.087582039,-0.060224872
2022-10-22 00:00:00,1651.253052,0.001166134,-1,0,0,0,-0.060224872,0.088850305,-0.060224872
2022-10-23 00:00:00,1657.881714,0.004014322,0,0.5,0,0,-0.060224872,0.093221302,-0.060224872
2022-10-24 00:00:00,1644.452148,-0.008100436,0,0.5,-0.004050218,-0.004050218,-0.064031167,0.084365732,-0.064031167
2022-10-25 00:00:00,1646.096924,0.001000197,0,0.5,0.000500098,0.000500098,-0.06356309,0.085450311,-0.06356309
2022-10-26 00:00:00,1660.042603,0.008471967,0,0.5,0.004235983,0.004235983,-0.059596359,0.09464621,-0.059596359
2022-10-27 00:00:00,1654.546631,-0.003310741,0,0.5,-0.001655371,-0.001655371,-0.061153076,0.091022119,-0.061153076
2022-10-28 00:00:00,1637.992065,-0.010005499,-1,0,-0.00500275,-0.00500275,-0.065849892,0.080105898,-0.065849892
2022-10-29 00:00:00,1639.157227,0.000711335,-1,0,0,0,-0.065849892,0.080874215,-0.065849892
2022-10-30 00:00:00,1638.110596,-0.000638518,-1,0,0,0,-0.065849892,0.080184058,-0.065849892
2022-10-31 00:00:00,1627.891724,-0.006238206,-1,0,0,0,-0.065849892,0.073445647,-0.065849892
2022-11-01 00:00:00,1640.703491,0.00787016,-1,0,0,0,-0.065849892,0.081893835,-0.065849892
2022-11-02 00:00:00,1629.218018,-0.007000335,-1,0,0,0,-0.065849892,0.074320216,-0.065849892
2022-11-03 00:00:00,1625.610107,-0.002214504,-1,0,0,0,-0.065849892,0.07194113,-0.065849892
2022-11-04 00:00:00,1672.519409,0.028856428,-1,0,0,0,-0.065849892,0.102873522,-0.065849892
2022-11-05 00:00:00,1672.796265,0.000165532,-1,0,0,0,-0.065849892,0.103056083,-0.065849892
2022-11-06 00:00:00,1664.704102,-0.004837507,-1,0,0,0,-0.065849892,0.097720042,-0.065849892
2022-11-07 00:00:00,1666.295776,0.000956131,-1,0,0,0,-0.065849892,0.098769606,-0.065849892
2022-11-08 00:00:00,1700.517212,0.020537432,0,0.5,0,0,-0.065849892,0.121335512,-0.065849892
2022-11-09 00:00:00,1695.79541,-0.002776686,0,0.5,-0.001388343,-0.001388343,-0.067146812,0.118221915,-0.067146812
2022-11-10 00:00:00,1747.442749,0.030456114,1,1,0.015228057,0.015228057,-0.052941271,0.15227861,-0.052941271
2022-11-11 00:00:00,1775.934937,0.016305076,1,1,0.016305076,0.016305076,-0.037499406,0.171066601,-0.037499406
2022-11-12 00:00:00,1734.720825,-0.023206994,1,1,-0.023206994,-0.023206994,-0.059836151,0.143889665,-0.059836151
2022-11-13 00:00:00,1742.016602,0.004205735,1,1,0.004205735,0.004205735,-0.055882071,0.148700562,-0.055882071
2022-11-14 00:00:00,1751.009033,0.005162081,1,1,0.005162081,0.005162081,-0.051008458,0.154630248,-0.051008458
2022-11-15 00:00:00,1773.306519,0.012734078,1,1,0.012734078,0.012734078,-0.038923925,0.169333399,-0.038923925
2022-11-16 00:00:00,1765.312378,-0.004508042,1,1,-0.004508042,-0.004508042,-0.043256497,0.164061995,-0.043256497
2022-11-17 00:00:00,1755.623901,-0.005488251,1,1,-0.005488251,-0.005488251,-0.048507345,0.157673331,-0.048507345
2022-11-18 00:00:00,1741.891724,-0.007821822,1,1,-0.007821822,-0.007821822,-0.055949751,0.148618216,-0.055949751
2022-11-19 00:00:00,1746.141846,0.002439946,1,1,0.002439946,0.002439946,-0.053646319,0.151420783,-0.053646319
2022-11-20 00:00:00,1747.02417,0.000505299,1,1,0.000505299,0.000505299,-0.053168127,0.152002595,-0.053168127
2022-11-21 00:00:00,1737.881592,-0.005233229,1,1,-0.005233229,-0.005233229,-0.058123116,0.145973901,-0.058123116
2022-11-22 00:00:00,1734.552246,-0.001915749,1,1,-0.001915749,-0.001915749,-0.059927516,0.143778502,-0.059927516
2022-11-23 00:00:00,1743.140869,0.004951493,1,1,0.004951493,0.004951493,-0.055272754,0.149441914,-0.055272754
2022-11-24 00:00:00,1745.661133,0.001445818,1,1,0.001445818,0.001445818,-0.05390685,0.151103797,-0.05390685
2022-11-25 00:00:00,1749.078491,0.00195763,0,0.5,0.00195763,0.00195763,-0.05205475,0.153357232,-0.05205475
2022-11-26 00:00:00,1748.338623,-0.000423005,0,0.5,-0.000211502,-0.000211502,-0.052255243,0.152869357,-0.052255243
2022-11-27 00:00:00,1747.890137,-0.000256521,0,0.5,-0.000128261,-0.000128261,-0.052376801,0.152573621,-0.052376801
2022-11-28 00:00:00,1740.497192,-0.004229639,0,0.5,-0.00211482,-0.00211482,-0.054380853,0.147698651,-0.054380853
2022-11-29 00:00:00,1739.430298,-0.000612983,0,0.5,-0.000306491,-0.000306491,-0.054670677,0.146995131,-0.054670677
2022-11-30 00:00:00,1762.913086,0.013500275,1,1,0.006750138,0.006750138,-0.048289574,0.162479881,-0.048289574
2022-12-01 00:00:00,1791.167236,0.016026967,1,1,0.016026967,0.016026967,-0.033036542,0.181110909,-0.033036542
2022-12-02 00:00:00,1787.345459,-0.00213368,0,0.5,-0.00213368,-0.00213368,-0.035099733,0.178590796,-0.035099733
2022-12-03 00:00:00,1785.914429,-0.000800646,1,1,-0.000400323,-0.000400323,-0.035486004,0.177647163,-0.035486004
2022-12-04 00:00:00,1791.499634,0.003127364,1,1,0.003127364,0.003127364,-0.032469618,0.181330094,-0.032469618
2022-12-05 00:00:00,1770.705933,-0.011606869,1,1,-0.011606869,-0.011606869,-0.043699616,0.167618551,-0.043699616
2022-12-06 00:00:00,1774.976196,0.002411617,0,0.5,0.002411617,0.002411617,-0.041393386,0.170434399,-0.041393386
2022-12-07 00:00:00,1786.986572,0.0067665,0,0.5,0.00338325,0.00338325,-0.03815018,0.178354143,-0.03815018
2022-12-08 00:00:00,1788.506714,0.000850673,1,1,0.000425337,0.000425337,-0.03774107,0.179356537,-0.03774107
2022-12-09 00:00:00,1794.705322,0.003465801,1,1,0.003465801,0.003465801,-0.034406072,0.183443952,-0.034406072
2022-12-10 00:00:00,1790.65686,-0.002255781,0,0.5,-0.002255781,-0.002255781,-0.036584241,0.180774362,-0.036584241
2022-12-11 00:00:00,1796.895142,0.003483795,1,1,0.001741897,0.001741897,-0.034906069,0.184887938,-0.034906069
2022-12-12 00:00:00,1778.843262,-0.010046151,0,0.5,-0.010046151,-0.010046151,-0.044601549,0.172984375,-0.044601549
2022-12-13 00:00:00,1809.627686,0.017305866,1,1,0.008652933,0.008652933,-0.03633455,0.193283886,-0.03633455
2022-12-14 00:00:00,1801.43689,-0.004526233,1,1,-0.004526233,-0.004526233,-0.040696324,0.187882805,-0.040696324
2022-12-15 00:00:00,1791.045166,-0.005768575,1,1,-0.005768575,-0.005768575,-0.046230139,0.181030414,-0.046230139
2022-12-16 00:00:00,1800.807129,0.005450428,1,1,0.005450428,0.005450428,-0.041031685,0.187467536,-0.041031685
2022-12-17 00:00:00,1803.27124,0.001368337,1,1,0.001368337,0.001368337,-0.039719493,0.189092392,-0.039719493
2022-12-18 00:00:00,1797.873413,-0.002993353,1,1,-0.002993353,-0.002993353,-0.042593951,0.185533019,-0.042593951
2022-12-19 00:00:00,1797.397705,-0.000264595,1,1,-0.000264595,-0.000264595,-0.042847276,0.185219333,-0.042847276
2022-12-20 00:00:00,1812.067871,0.008161892,1,1,0.008161892,0.008161892,-0.035035099,0.194892965,-0.035035099
2022-12-21 00:00:00,1814.224121,0.001189939,1,1,0.001189939,0.001189939,-0.033886849,0.196314814,-0.033886849
2022-12-22 00:00:00,1794.679688,-0.010772888,1,1,-0.010772888,-0.010772888,-0.044294678,0.183427049,-0.044294678
2022-12-23 00:00:00,1806.37207,0.006515025,1,1,0.006515025,0.006515025,-0.038068234,0.191137105,-0.038068234
2022-12-24 00:00:00,1802.534302,-0.002124573,1,1,-0.002124573,-0.002124573,-0.040111928,0.188606448,-0.040111928
2022-12-25 00:00:00,1801.641479,-0.000495315,1,1,-0.000495315,-0.000495315,-0.040587375,0.188017714,-0.040587375
2022-12-26 00:00:00,1800.98645,-0.000363574,1,1,-0.000363574,-0.000363574,-0.040936192,0.187585782,-0.040936192
2022-12-27 00:00:00,1815.08313,0.007827199,1,1,0.007827199,0.007827199,-0.033429409,0.196881252,-0.033429409
